amr_gene	aro_call	group	participant	is_coassembly	date
mh_p523___300828	vanY gene in vanM cluster	spaS52	p523	False	2023-01-17
mh_p523___300828	vanY gene in vanM cluster	spaS122	p729	False	2023-12-12
mh_p523___300828	vanY gene in vanM cluster	spaS295	p789	False	2024-03-12
mh_p523___300828	vanY gene in vanM cluster	spaS286	p789	False	2023-10-24
mh_p523___300828	vanY gene in vanM cluster	spaS294	p789	False	2024-02-27
mh_p523___300828	vanY gene in vanM cluster	spaS300	p789	False	2023-10-17
mh_p523___300828	vanY gene in vanM cluster	spaS296	p789	False	2024-03-26
mh_p523___300828	vanY gene in vanM cluster	spaS97	p292	False	2023-10-10
mh_p523___300828	vanY gene in vanM cluster	spaS237	p523	False	2022-08-30
mh_p523___300828	vanY gene in vanM cluster	spaS209	p373	False	2024-11-05
mh_p523___300828	vanY gene in vanM cluster	spaS67	p523	False	2023-03-07
mh_p292___149459	vanT gene in vanG cluster	spaS130	p292	False	2024-01-23
mh_p292___149459	vanT gene in vanG cluster	mh_p292	p292	True	
mh_p292___149459	vanT gene in vanG cluster	spaS97	p292	False	2023-10-10
mh_p292___149458	vanXY gene in vanG cluster	spaS130	p292	False	2024-01-23
mh_p292___149458	vanXY gene in vanG cluster	mh_p292	p292	True	
mh_p292___149457	vanG	spaS130	p292	False	2024-01-23
mh_p292___149457	vanG	mh_p292	p292	True	
mh_p292___149457	vanG	spaS97	p292	False	2023-10-10
mh_p292___149456	vanW gene in vanG cluster	spaS130	p292	False	2024-01-23
mh_p292___149456	vanW gene in vanG cluster	mh_p292	p292	True	
mh_p292___149456	vanW gene in vanG cluster	spaS97	p292	False	2023-10-10
mh_p292___149453	vanR gene in vanG cluster	spaS130	p292	False	2024-01-23
mh_p292___149453	vanR gene in vanG cluster	mh_p292	p292	True	
mh_p292___149453	vanR gene in vanG cluster	spaS97	p292	False	2023-10-10
mh_p292___149452	vanU gene in vanG cluster	spaS130	p292	False	2024-01-23
mh_p292___149452	vanU gene in vanG cluster	mh_p292	p292	True	
mh_p292___149452	vanU gene in vanG cluster	spaS97	p292	False	2023-10-10
spaS130___77665	tet(36)	spaS5	p523	False	2023-06-13
spaS130___77665	tet(36)	spaS135	p408	False	2024-01-30
spaS130___77665	tet(36)	mh_p292	p292	True	
spaS130___77665	tet(36)	spaS32	p523	False	2022-11-22
spaS130___77665	tet(36)	spaS231	p523	False	2022-08-16
spaS130___77665	tet(36)	mh_p860	p860	True	
spaS130___77665	tet(36)	spaS119	p408	False	2023-12-12
spaS130___77665	tet(36)	spaS217	p860	False	2025-05-13
spaS130___77665	tet(36)	spaS114	p408	False	2023-12-05
spaS130___77665	tet(36)	spaS206	p860	False	2024-10-08
spaS130___77665	tet(36)	spaS50	p523	False	2023-01-10
spaS130___77665	tet(36)	mh_p408	p408	True	
spaS130___77665	tet(36)	spaS109	p408	False	2023-11-21
spaS130___77665	tet(36)	spaS239	p523	False	2022-09-06
spaS130___77665	tet(36)	spaS130	p292	False	2024-01-23
spaS130___77665	tet(36)	mh_p523	p523	True	
spaS130___77665	tet(36)	spaS245	p523	False	2023-03-28
spaS130___77665	tet(36)	spaS201	p860	False	2024-09-17
spaS130___77665	tet(36)	spaS52	p523	False	2023-01-17
spaS130___77665	tet(36)	spaS220	p860	False	2025-05-20
spaS130___77665	tet(36)	spaS126	p408	False	2024-01-09
spaS130___77665	tet(36)	spaS237	p523	False	2022-08-30
spaS130___77665	tet(36)	spaS67	p523	False	2023-03-07
mh_p292___87534	vanT gene in vanG cluster	spaS130	p292	False	2024-01-23
mh_p292___87534	vanT gene in vanG cluster	mh_p292	p292	True	
mh_p292___286051	adeF	spaS130	p292	False	2024-01-23
mh_p292___286051	adeF	spaS138	p729	False	2024-01-30
mh_p292___286051	adeF	spaS183	p729	False	2024-05-28
mh_p292___286051	adeF	mh_p292	p292	True	
mh_p292___286051	adeF	spaS221	p729	False	2025-05-27
mh_p292___376305	vanG	spaS5	p523	False	2023-06-13
mh_p292___376305	vanG	mh_p292	p292	True	
mh_p292___376305	vanG	spaS32	p523	False	2022-11-22
mh_p292___376305	vanG	spaS231	p523	False	2022-08-16
mh_p292___376305	vanG	spaS197	p894	False	2024-07-23
mh_p292___376305	vanG	mh_p789	p789	True	
mh_p292___376305	vanG	spaS89	p813	False	2023-09-26
mh_p292___376305	vanG	spaS50	p523	False	2023-01-10
mh_p292___376305	vanG	spaS194	p813	False	2024-07-02
mh_p292___376305	vanG	spaS239	p523	False	2022-09-06
mh_p292___376305	vanG	spaS130	p292	False	2024-01-23
mh_p292___376305	vanG	mh_p523	p523	True	
mh_p292___376305	vanG	spaS153	p813	False	2024-03-12
mh_p292___376305	vanG	spaS88	p813	False	2023-09-19
mh_p292___376305	vanG	spaS52	p523	False	2023-01-17
mh_p292___376305	vanG	spaS295	p789	False	2024-03-12
mh_p292___376305	vanG	spaS294	p789	False	2024-02-27
mh_p292___376305	vanG	spaS296	p789	False	2024-03-26
mh_p292___376305	vanG	spaS188	p813	False	2024-06-11
mh_p292___376305	vanG	mh_p894	p894	True	
mh_p292___376305	vanG	mh_p813	p813	True	
mh_p292___376305	vanG	spaS67	p523	False	2023-03-07
spaS130___109813	vanY gene in vanF cluster	spaS130	p292	False	2024-01-23
spaS130___109813	vanY gene in vanF cluster	mh_p292	p292	True	
mh_p292___405310	vanW gene in vanI cluster	spaS130	p292	False	2024-01-23
mh_p292___405310	vanW gene in vanI cluster	spaS20	p292	False	2022-11-01
mh_p292___405310	vanW gene in vanI cluster	mh_p292	p292	True	
mh_p292___405310	vanW gene in vanI cluster	spaS97	p292	False	2023-10-10
mh_p292___405310	vanW gene in vanI cluster	spaS99	p292	False	2023-10-17
mh_p292___68005	vanY gene in vanB cluster	spaS130	p292	False	2024-01-23
mh_p292___68005	vanY gene in vanB cluster	mh_p789	p789	True	
mh_p292___68005	vanY gene in vanB cluster	spaS180	p729	False	2024-05-21
mh_p292___68005	vanY gene in vanB cluster	spaS286	p789	False	2023-10-24
mh_p292___68005	vanY gene in vanB cluster	spaS183	p729	False	2024-05-28
mh_p292___68005	vanY gene in vanB cluster	mh_p292	p292	True	
mh_p292___68005	vanY gene in vanB cluster	spaS296	p789	False	2024-03-26
mh_p292___68005	vanY gene in vanB cluster	spaS97	p292	False	2023-10-10
mh_p292___68005	vanY gene in vanB cluster	spaS201	p860	False	2024-09-17
mh_p292___68005	vanY gene in vanB cluster	spaS99	p292	False	2023-10-17
mh_p292___68005	vanY gene in vanB cluster	mh_p813	p813	True	
mh_p292___68005	vanY gene in vanB cluster	mh_p860	p860	True	
mh_p292___68005	vanY gene in vanB cluster	spaS221	p729	False	2025-05-27
mh_p292___68005	vanY gene in vanB cluster	spaS216	p729	False	2025-05-13
mh_p292___177300	nimJ	spaS130	p292	False	2024-01-23
mh_p292___177300	nimJ	mh_p292	p292	True	
mh_p292___177300	nimJ	spaS97	p292	False	2023-10-10
mh_p292___73009	vanY gene in vanB cluster	mh_p292	p292	True	
mh_p292___73009	vanY gene in vanB cluster	spaS32	p523	False	2022-11-22
mh_p292___73009	vanY gene in vanB cluster	spaS197	p894	False	2024-07-23
mh_p292___73009	vanY gene in vanB cluster	mh_p789	p789	True	
mh_p292___73009	vanY gene in vanB cluster	spaS89	p813	False	2023-09-26
mh_p292___73009	vanY gene in vanB cluster	spaS194	p813	False	2024-07-02
mh_p292___73009	vanY gene in vanB cluster	spaS202	p373	False	2024-09-24
mh_p292___73009	vanY gene in vanB cluster	spaS130	p292	False	2024-01-23
mh_p292___73009	vanY gene in vanB cluster	spaS277	p584	False	2025-02-18
mh_p292___73009	vanY gene in vanB cluster	mh_p523	p523	True	
mh_p292___73009	vanY gene in vanB cluster	spaS88	p813	False	2023-09-19
mh_p292___73009	vanY gene in vanB cluster	spaS286	p789	False	2023-10-24
mh_p292___73009	vanY gene in vanB cluster	spaS294	p789	False	2024-02-27
mh_p292___73009	vanY gene in vanB cluster	spaS300	p789	False	2023-10-17
mh_p292___73009	vanY gene in vanB cluster	spaS183	p729	False	2024-05-28
mh_p292___73009	vanY gene in vanB cluster	spaS296	p789	False	2024-03-26
mh_p292___73009	vanY gene in vanB cluster	mh_p894	p894	True	
mh_p292___73009	vanY gene in vanB cluster	mh_p813	p813	True	
mh_p292___73009	vanY gene in vanB cluster	mh_p584	p584	True	
mh_p292___73009	vanY gene in vanB cluster	spaS113	p813	False	2023-11-28
spaS66___107746	vanY gene in vanG cluster	spaS60	p470	False	2023-02-14
spaS66___107746	vanY gene in vanG cluster	spaS171	p373	False	2024-05-14
spaS66___107746	vanY gene in vanG cluster	spaS281	p654	False	2025-03-25
spaS66___107746	vanY gene in vanG cluster	mh_p728	p728	True	
spaS66___107746	vanY gene in vanG cluster	spaS177	p373	False	2024-05-21
spaS66___107746	vanY gene in vanG cluster	spaS56	p470	False	2023-01-24
spaS66___107746	vanY gene in vanG cluster	spaS255	p550	False	2022-08-30
spaS66___107746	vanY gene in vanG cluster	mh_p470	p470	True	
spaS66___107746	vanY gene in vanG cluster	mh_p860	p860	True	
spaS66___107746	vanY gene in vanG cluster	spaS185	p373	False	2024-06-11
spaS66___107746	vanY gene in vanG cluster	mh_p398	p398	True	
spaS66___107746	vanY gene in vanG cluster	spaS279	p654	False	2025-02-25
spaS66___107746	vanY gene in vanG cluster	spaS228	p292	False	2022-08-16
spaS66___107746	vanY gene in vanG cluster	spaS66	p431	False	2023-03-07
spaS66___107746	vanY gene in vanG cluster	mh_p550	p550	True	
spaS66___107746	vanY gene in vanG cluster	spaS230	p470	False	2022-08-16
spaS66___107746	vanY gene in vanG cluster	spaS108	p601	False	2023-11-07
spaS66___107746	vanY gene in vanG cluster	spaS172	p398	False	2024-05-14
spaS66___107746	vanY gene in vanG cluster	mh_p601	p601	True	
spaS66___107746	vanY gene in vanG cluster	spaS124	p601	False	2023-12-19
spaS66___107746	vanY gene in vanG cluster	spaS18	p813	False	2022-10-18
spaS66___107746	vanY gene in vanG cluster	spaS298	p341	False	2025-05-27
spaS66___107746	vanY gene in vanG cluster	spaS16	p431	False	2022-10-18
spaS66___107746	vanY gene in vanG cluster	spaS256	p550	False	2022-09-06
spaS66___107746	vanY gene in vanG cluster	spaS111	p728	False	2023-11-21
spaS66___107746	vanY gene in vanG cluster	spaS137	p728	False	2024-01-30
spaS66___107746	vanY gene in vanG cluster	spaS117	p728	False	2023-12-05
spaS66___107746	vanY gene in vanG cluster	spaS229	p431	False	2022-08-16
spaS66___107746	vanY gene in vanG cluster	spaS227	p813	False	2022-08-09
spaS66___107746	vanY gene in vanG cluster	spaS64	p470	False	2023-02-28
spaS66___107746	vanY gene in vanG cluster	spaS17	p470	False	2022-10-18
spaS66___107746	vanY gene in vanG cluster	mh_p644	p644	True	
spaS66___107746	vanY gene in vanG cluster	spaS167	p398	False	2024-05-07
spaS66___107746	vanY gene in vanG cluster	spaS151	p470	False	2024-03-12
spaS66___107746	vanY gene in vanG cluster	spaS116	p601	False	2023-12-05
spaS66___107746	vanY gene in vanG cluster	spaS65	p431	False	2023-02-28
spaS66___107746	vanY gene in vanG cluster	spaS254	p550	False	2022-08-23
spaS66___107746	vanY gene in vanG cluster	spaS13	p470	False	2022-10-04
spaS66___107746	vanY gene in vanG cluster	spaS224	p813	False	2022-08-04
spaS66___107746	vanY gene in vanG cluster	spaS95	p894	False	2023-10-10
spaS66___107746	vanY gene in vanG cluster	spaS238	p431	False	2022-09-06
spaS66___107746	vanY gene in vanG cluster	spaS226	p431	False	2022-08-09
spaS66___107746	vanY gene in vanG cluster	spaS14	p470	False	2022-10-11
spaS66___107746	vanY gene in vanG cluster	spaS278	p654	False	2025-02-18
spaS66___107746	vanY gene in vanG cluster	spaS80	p644	False	2023-08-15
spaS66___107746	vanY gene in vanG cluster	spaS234	p470	False	2022-08-23
spaS66___107746	vanY gene in vanG cluster	spaS233	p431	False	2022-08-23
spaS66___107746	vanY gene in vanG cluster	spaS236	p431	False	2022-08-30
spaS66___107746	vanY gene in vanG cluster	mh_p894	p894	True	
spaS66___107746	vanY gene in vanG cluster	mh_p341	p341	True	
spaS66___107746	vanY gene in vanG cluster	spaS280	p654	False	2025-03-04
spaS66___107746	vanY gene in vanG cluster	mh_p813	p813	True	
spaS66___107746	vanY gene in vanG cluster	spaS121	p728	False	2023-12-12
spaS66___107746	vanY gene in vanG cluster	spaS38	p470	False	2022-12-06
mh_p292___164524	vanT gene in vanG cluster	spaS251	p97	False	2022-08-16
mh_p292___164524	vanT gene in vanG cluster	mh_p292	p292	True	
mh_p292___164524	vanT gene in vanG cluster	spaS212	p373	False	2025-01-21
mh_p292___164524	vanT gene in vanG cluster	spaS253	p97	False	2022-07-21
mh_p292___164524	vanT gene in vanG cluster	spaS55	p292	False	2023-01-24
mh_p292___164524	vanT gene in vanG cluster	spaS119	p408	False	2023-12-12
mh_p292___164524	vanT gene in vanG cluster	spaS7	p292	False	2022-09-20
mh_p292___164524	vanT gene in vanG cluster	spaS35	p97	False	2022-11-29
mh_p292___164524	vanT gene in vanG cluster	spaS114	p408	False	2023-12-05
mh_p292___164524	vanT gene in vanG cluster	mh_p789	p789	True	
mh_p292___164524	vanT gene in vanG cluster	spaS174	p813	False	2024-05-14
mh_p292___164524	vanT gene in vanG cluster	spaS228	p292	False	2022-08-16
mh_p292___164524	vanT gene in vanG cluster	spaS214	p373	False	2025-02-18
mh_p292___164524	vanT gene in vanG cluster	mh_p408	p408	True	
mh_p292___164524	vanT gene in vanG cluster	spaS194	p813	False	2024-07-02
mh_p292___164524	vanT gene in vanG cluster	spaS229	p431	False	2022-08-16
mh_p292___164524	vanT gene in vanG cluster	spaS25	p97	False	2022-11-15
mh_p292___164524	vanT gene in vanG cluster	spaS297	p789	False	2024-04-16
mh_p292___164524	vanT gene in vanG cluster	spaS232	p292	False	2022-08-23
mh_p292___164524	vanT gene in vanG cluster	spaS207	p373	False	2024-10-15
mh_p292___164524	vanT gene in vanG cluster	mh_p523	p523	True	
mh_p292___164524	vanT gene in vanG cluster	mh_p97	p97	True	
mh_p292___164524	vanT gene in vanG cluster	spaS252	p97	False	2022-09-06
mh_p292___164524	vanT gene in vanG cluster	spaS29	p97	False	2022-11-22
mh_p292___164524	vanT gene in vanG cluster	spaS150	p408	False	2024-03-12
mh_p292___164524	vanT gene in vanG cluster	spaS20	p292	False	2022-11-01
mh_p292___164524	vanT gene in vanG cluster	spaS238	p431	False	2022-09-06
mh_p292___164524	vanT gene in vanG cluster	spaS226	p431	False	2022-08-09
mh_p292___164524	vanT gene in vanG cluster	spaS295	p789	False	2024-03-12
mh_p292___164524	vanT gene in vanG cluster	spaS233	p431	False	2022-08-23
mh_p292___164524	vanT gene in vanG cluster	spaS236	p431	False	2022-08-30
mh_p292___164524	vanT gene in vanG cluster	spaS126	p408	False	2024-01-09
mh_p292___164524	vanT gene in vanG cluster	spaS296	p789	False	2024-03-26
mh_p292___164524	vanT gene in vanG cluster	spaS225	p292	False	2022-08-09
mh_p292___164524	vanT gene in vanG cluster	mh_p813	p813	True	
mh_p292___164524	vanT gene in vanG cluster	spaS250	p97	False	2022-08-04
mh_p292___164524	vanT gene in vanG cluster	spaS209	p373	False	2024-11-05
mh_p292___164524	vanT gene in vanG cluster	spaS186	p431	False	2024-06-11
spaS259___170239	vanG	spaS283	p654	False	2025-04-15
spaS259___170239	vanG	spaS281	p654	False	2025-03-25
spaS259___170239	vanG	spaS251	p97	False	2022-08-16
spaS259___170239	vanG	mh_p292	p292	True	
spaS259___170239	vanG	spaS264	p584	False	2024-11-05
spaS259___170239	vanG	spaS127	p431	False	2024-01-16
spaS259___170239	vanG	spaS253	p97	False	2022-07-21
spaS259___170239	vanG	spaS81	p431	False	2023-08-22
spaS259___170239	vanG	mh_p470	p470	True	
spaS259___170239	vanG	mh_p860	p860	True	
spaS259___170239	vanG	spaS10	p431	False	2022-09-27
spaS259___170239	vanG	spaS285	p654	False	2025-05-27
spaS259___170239	vanG	spaS145	p644	False	2024-02-27
spaS259___170239	vanG	spaS26	p431	False	2022-11-15
spaS259___170239	vanG	spaS276	p584	False	2025-01-21
spaS259___170239	vanG	spaS279	p654	False	2025-02-25
spaS259___170239	vanG	spaS228	p292	False	2022-08-16
spaS259___170239	vanG	spaS244	p431	False	2023-06-20
spaS259___170239	vanG	mh_p550	p550	True	
spaS259___170239	vanG	spaS230	p470	False	2022-08-16
spaS259___170239	vanG	spaS275	p584	False	2025-01-14
spaS259___170239	vanG	spaS105	p644	False	2023-10-31
spaS259___170239	vanG	spaS298	p341	False	2025-05-27
spaS259___170239	vanG	spaS58	p550	False	2023-01-24
spaS259___170239	vanG	spaS256	p550	False	2022-09-06
spaS259___170239	vanG	spaS229	p431	False	2022-08-16
spaS259___170239	vanG	spaS179	p644	False	2024-05-21
spaS259___170239	vanG	mh_p644	p644	True	
spaS259___170239	vanG	spaS266	p584	False	2024-12-03
spaS259___170239	vanG	spaS152	p644	False	2024-03-12
spaS259___170239	vanG	spaS199	p860	False	2024-08-20
spaS259___170239	vanG	spaS277	p584	False	2025-02-18
spaS259___170239	vanG	mh_p97	p97	True	
spaS259___170239	vanG	spaS84	p644	False	2023-08-29
spaS259___170239	vanG	spaS252	p97	False	2022-09-06
spaS259___170239	vanG	spaS156	p431	False	2024-03-19
spaS259___170239	vanG	spaS29	p97	False	2022-11-22
spaS259___170239	vanG	spaS166	p860	False	2024-04-23
spaS259___170239	vanG	spaS254	p550	False	2022-08-23
spaS259___170239	vanG	spaS13	p470	False	2022-10-04
spaS259___170239	vanG	spaS143	p470	False	2024-02-27
spaS259___170239	vanG	spaS238	p431	False	2022-09-06
spaS259___170239	vanG	spaS226	p431	False	2022-08-09
spaS259___170239	vanG	spaS278	p654	False	2025-02-18
spaS259___170239	vanG	spaS120	p470	False	2023-12-12
spaS259___170239	vanG	spaS234	p470	False	2022-08-23
spaS259___170239	vanG	spaS246	p644	False	2023-08-08
spaS259___170239	vanG	spaS80	p644	False	2023-08-15
spaS259___170239	vanG	spaS233	p431	False	2022-08-23
spaS259___170239	vanG	spaS236	p431	False	2022-08-30
spaS259___170239	vanG	mh_p341	p341	True	
spaS259___170239	vanG	spaS280	p654	False	2025-03-04
spaS259___170239	vanG	spaS284	p654	False	2025-05-06
spaS259___170239	vanG	mh_p813	p813	True	
spaS259___170239	vanG	spaS3	p431	False	2023-08-08
spaS259___170239	vanG	spaS250	p97	False	2022-08-04
spaS259___170239	vanG	spaS173	p644	False	2024-05-14
spaS259___170239	vanG	mh_p584	p584	True	
spaS259___170239	vanG	spaS182	p644	False	2024-05-28
spaS202___17927	vanW gene in vanI cluster	spaS164	p601	False	2024-04-23
spaS202___17927	vanW gene in vanI cluster	mh_p860	p860	True	
spaS202___17927	vanW gene in vanI cluster	spaS228	p292	False	2022-08-16
spaS202___17927	vanW gene in vanI cluster	spaS206	p860	False	2024-10-08
spaS202___17927	vanW gene in vanI cluster	spaS159	p601	False	2024-03-26
spaS202___17927	vanW gene in vanI cluster	mh_p584	p584	True	
spaS202___17927	vanW gene in vanI cluster	spaS108	p601	False	2023-11-07
spaS202___17927	vanW gene in vanI cluster	mh_p601	p601	True	
spaS202___17927	vanW gene in vanI cluster	spaS124	p601	False	2023-12-19
spaS202___17927	vanW gene in vanI cluster	spaS202	p373	False	2024-09-24
spaS202___17927	vanW gene in vanI cluster	spaS297	p789	False	2024-04-16
spaS202___17927	vanW gene in vanI cluster	spaS207	p373	False	2024-10-15
spaS202___17927	vanW gene in vanI cluster	spaS140	p601	False	2024-02-20
spaS202___17927	vanW gene in vanI cluster	spaS199	p860	False	2024-08-20
spaS202___17927	vanW gene in vanI cluster	spaS277	p584	False	2025-02-18
spaS202___17927	vanW gene in vanI cluster	mh_p523	p523	True	
spaS202___17927	vanW gene in vanI cluster	spaS178	p601	False	2024-05-21
spaS202___17927	vanW gene in vanI cluster	spaS201	p860	False	2024-09-17
spaS202___17927	vanW gene in vanI cluster	spaS115	p431	False	2023-12-05
spaS202___17927	vanW gene in vanI cluster	spaS6	p601	False	2024-02-06
spaS202___17927	vanW gene in vanI cluster	spaS205	p373	False	2024-10-01
spaS202___17927	vanW gene in vanI cluster	spaS52	p523	False	2023-01-17
spaS202___17927	vanW gene in vanI cluster	spaS168	p601	False	2024-05-07
spaS202___17927	vanW gene in vanI cluster	spaS220	p860	False	2025-05-20
spaS202___17927	vanW gene in vanI cluster	spaS296	p789	False	2024-03-26
spaS202___17927	vanW gene in vanI cluster	spaS161	p601	False	2024-04-09
spaS202___17927	vanW gene in vanI cluster	mh_p894	p894	True	
spaS202___17927	vanW gene in vanI cluster	spaS157	p894	False	2024-03-19
spaS202___17927	vanW gene in vanI cluster	spaS186	p431	False	2024-06-11
spaS196___96360	vanW gene in vanI cluster	spaS146	p728	False	2024-02-27
spaS196___96360	vanW gene in vanI cluster	spaS228	p292	False	2022-08-16
spaS196___96360	vanW gene in vanI cluster	spaS187	p728	False	2024-06-11
spaS196___96360	vanW gene in vanI cluster	mh_p728	p728	True	
spaS196___96360	vanW gene in vanI cluster	spaS236	p431	False	2022-08-30
spaS196___96360	vanW gene in vanI cluster	mh_p860	p860	True	
spaS196___96360	vanW gene in vanI cluster	spaS111	p728	False	2023-11-21
spaS196___96360	vanW gene in vanI cluster	spaS117	p728	False	2023-12-05
spaS196___96360	vanW gene in vanI cluster	spaS196	p728	False	2024-07-16
spaS196___96360	vanW gene in vanI cluster	spaS229	p431	False	2022-08-16
mh_p722___364309	vanW gene in vanI cluster	mh_p644	p644	True	
mh_p722___364309	vanW gene in vanI cluster	mh_p722	p722	True	
mh_p722___364309	vanW gene in vanI cluster	spaS228	p292	False	2022-08-16
mh_p722___364309	vanW gene in vanI cluster	spaS192	p722	False	2024-07-02
